video_name,timestamp_seconds,timestamp_hhmmss,real_timestamp_hhmmss,frame_number,person_count,bicycle_count,car_count,motorcycle_count,bus_count,truck_count,traffic_light_count,total_vehicle_count,total_road_user_count
Whole Day 1 - Fri 24th Apr.mov,2390,0:39:50,14:09:50,71556,0,0,9,0,0,1,1,10,10
Whole Day 1 - Fri 24th Apr.mov,2400,0:40:00,14:10:00,71855,1,0,3,0,0,1,1,4,5
Whole Day 1 - Fri 24th Apr.mov,2410,0:40:10,14:10:10,72155,0,0,12,0,0,1,0,13,13
Whole Day 1 - Fri 24th Apr.mov,2420,0:40:20,14:10:20,72454,0,0,7,0,1,1,0,9,9
Whole Day 1 - Fri 24th Apr.mov,2430,0:40:30,14:10:30,72753,0,0,9,0,0,1,0,10,10
Whole Day 1 - Fri 24th Apr.mov,2440,0:40:40,14:10:40,73053,0,0,1,0,0,1,1,2,2
Whole Day 1 - Fri 24th Apr.mov,2450,0:40:50,14:10:50,73352,0,0,1,0,0,1,0,2,2
Whole Day 1 - Fri 24th Apr.mov,2460,0:41:00,14:11:00,73652,0,0,1,0,0,1,1,2,2
Whole Day 1 - Fri 24th Apr.mov,2470,0:41:10,14:11:10,73951,0,0,4,0,0,1,0,5,5
Whole Day 1 - Fri 24th Apr.mov,2480,0:41:20,14:11:20,74250,1,0,8,0,0,1,0,9,10
Whole Day 1 - Fri 24th Apr.mov,2490,0:41:30,14:11:30,74550,0,0,8,0,0,1,0,9,9
Whole Day 1 - Fri 24th Apr.mov,2500,0:41:40,14:11:40,74849,0,0,11,0,0,1,0,12,12
Whole Day 1 - Fri 24th Apr.mov,2510,0:41:50,14:11:50,75149,0,0,4,0,0,2,0,6,6
Whole Day 1 - Fri 24th Apr.mov,2520,0:42:00,14:12:00,75448,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,2530,0:42:10,14:12:10,75747,0,0,4,1,0,2,1,7,7
Whole Day 1 - Fri 24th Apr.mov,2540,0:42:20,14:12:20,76047,1,0,7,0,1,1,0,9,10
Whole Day 1 - Fri 24th Apr.mov,2550,0:42:30,14:12:30,76346,0,0,7,0,0,1,0,8,8
Whole Day 1 - Fri 24th Apr.mov,2560,0:42:40,14:12:40,76646,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,2570,0:42:50,14:12:50,76945,1,0,8,0,0,1,1,9,10
Whole Day 1 - Fri 24th Apr.mov,2580,0:43:00,14:13:00,77244,1,0,2,0,1,0,0,3,4
Whole Day 1 - Fri 24th Apr.mov,2590,0:43:10,14:13:10,77544,0,0,1,0,0,2,1,3,3
Whole Day 1 - Fri 24th Apr.mov,2600,0:43:20,14:13:20,77843,0,0,2,0,0,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,2610,0:43:30,14:13:30,78143,0,0,0,0,0,1,0,1,1
Whole Day 1 - Fri 24th Apr.mov,2620,0:43:40,14:13:40,78442,0,0,1,0,0,1,0,2,2
Whole Day 1 - Fri 24th Apr.mov,2630,0:43:50,14:13:50,78741,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,2640,0:44:00,14:14:00,79041,0,0,4,0,0,0,1,4,4
Whole Day 1 - Fri 24th Apr.mov,2650,0:44:10,14:14:10,79340,0,0,7,0,0,1,0,8,8
Whole Day 1 - Fri 24th Apr.mov,2660,0:44:20,14:14:20,79640,0,0,4,0,0,3,0,7,7
Whole Day 1 - Fri 24th Apr.mov,2670,0:44:30,14:14:30,79939,0,0,10,0,0,0,2,10,10
Whole Day 1 - Fri 24th Apr.mov,2680,0:44:40,14:14:40,80238,0,0,12,0,0,1,0,13,13
Whole Day 1 - Fri 24th Apr.mov,2690,0:44:50,14:14:50,80538,0,0,8,0,0,0,1,8,8
Whole Day 1 - Fri 24th Apr.mov,2700,0:45:00,14:15:00,80837,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,2710,0:45:10,14:15:10,81137,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,2720,0:45:20,14:15:20,81436,0,0,0,0,1,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,2730,0:45:30,14:15:30,81735,0,0,1,0,0,4,0,5,5
Whole Day 1 - Fri 24th Apr.mov,2740,0:45:40,14:15:40,82035,1,0,3,0,0,4,0,7,8
Whole Day 1 - Fri 24th Apr.mov,2750,0:45:50,14:15:50,82334,1,0,5,0,0,2,0,7,8
Whole Day 1 - Fri 24th Apr.mov,2760,0:46:00,14:16:00,82634,4,0,8,0,0,1,0,9,13
Whole Day 1 - Fri 24th Apr.mov,2770,0:46:10,14:16:10,82933,2,0,7,0,0,1,1,8,10
Whole Day 1 - Fri 24th Apr.mov,2780,0:46:20,14:16:20,83232,2,0,7,0,0,1,0,8,10
Whole Day 1 - Fri 24th Apr.mov,2790,0:46:30,14:16:30,83532,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,2800,0:46:40,14:16:40,83831,0,0,5,0,0,0,2,5,5
Whole Day 1 - Fri 24th Apr.mov,2810,0:46:50,14:16:50,84131,4,0,4,0,0,0,2,4,8
Whole Day 1 - Fri 24th Apr.mov,2820,0:47:00,14:17:00,84430,1,0,5,0,0,1,1,6,7
Whole Day 1 - Fri 24th Apr.mov,2830,0:47:10,14:17:10,84729,1,0,2,0,0,1,0,3,4
Whole Day 1 - Fri 24th Apr.mov,2840,0:47:20,14:17:20,85029,3,0,0,0,0,1,0,1,4
Whole Day 1 - Fri 24th Apr.mov,2850,0:47:30,14:17:30,85328,2,0,4,0,0,0,2,4,6
Whole Day 1 - Fri 24th Apr.mov,2860,0:47:40,14:17:40,85628,3,0,6,0,0,1,3,7,10
Whole Day 1 - Fri 24th Apr.mov,2870,0:47:50,14:17:50,85927,2,0,2,0,0,1,1,3,5
Whole Day 1 - Fri 24th Apr.mov,2880,0:48:00,14:18:00,86226,0,0,5,0,0,1,0,6,6
Whole Day 1 - Fri 24th Apr.mov,2890,0:48:10,14:18:10,86526,1,0,10,0,0,1,0,11,12
Whole Day 1 - Fri 24th Apr.mov,2900,0:48:20,14:18:20,86825,1,0,6,0,0,1,0,7,8
Whole Day 1 - Fri 24th Apr.mov,2910,0:48:30,14:18:30,87125,2,0,7,0,1,2,0,10,12
Whole Day 1 - Fri 24th Apr.mov,2920,0:48:40,14:18:40,87424,1,0,5,0,0,1,2,6,7
Whole Day 1 - Fri 24th Apr.mov,2930,0:48:50,14:18:50,87723,1,0,2,0,0,1,2,3,4
Whole Day 1 - Fri 24th Apr.mov,2940,0:49:00,14:19:00,88023,1,0,0,0,0,2,0,2,3
Whole Day 1 - Fri 24th Apr.mov,2950,0:49:10,14:19:10,88322,1,0,1,0,0,1,2,2,3
Whole Day 1 - Fri 24th Apr.mov,2960,0:49:20,14:19:20,88622,0,0,2,0,0,1,1,3,3
Whole Day 1 - Fri 24th Apr.mov,2970,0:49:30,14:19:30,88921,1,0,6,0,0,4,1,10,11
Whole Day 1 - Fri 24th Apr.mov,2980,0:49:40,14:19:40,89220,1,0,11,0,0,1,0,12,13
Whole Day 1 - Fri 24th Apr.mov,2990,0:49:50,14:19:50,89520,2,0,7,0,1,3,1,11,13
Whole Day 1 - Fri 24th Apr.mov,3000,0:50:00,14:20:00,89819,4,0,6,0,0,1,0,7,11
Whole Day 1 - Fri 24th Apr.mov,3010,0:50:10,14:20:10,90119,2,0,10,0,0,0,0,10,12
Whole Day 1 - Fri 24th Apr.mov,3020,0:50:20,14:20:20,90418,1,0,9,0,0,1,1,10,11
Whole Day 1 - Fri 24th Apr.mov,3030,0:50:30,14:20:30,90717,0,0,7,0,0,1,2,8,8
Whole Day 1 - Fri 24th Apr.mov,3040,0:50:40,14:20:40,91017,1,0,9,0,0,0,1,9,10
Whole Day 1 - Fri 24th Apr.mov,3050,0:50:50,14:20:50,91316,0,0,5,0,0,2,1,7,7
Whole Day 1 - Fri 24th Apr.mov,3060,0:51:00,14:21:00,91616,0,0,2,0,0,1,0,3,3
Whole Day 1 - Fri 24th Apr.mov,3070,0:51:10,14:21:10,91915,3,0,4,0,0,1,0,5,8
Whole Day 1 - Fri 24th Apr.mov,3080,0:51:20,14:21:20,92214,0,0,5,0,0,1,1,6,6
Whole Day 1 - Fri 24th Apr.mov,3090,0:51:30,14:21:30,92514,0,0,5,0,0,1,0,6,6
Whole Day 1 - Fri 24th Apr.mov,3100,0:51:40,14:21:40,92813,0,0,7,0,0,1,1,8,8
Whole Day 1 - Fri 24th Apr.mov,3110,0:51:50,14:21:50,93113,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,3120,0:52:00,14:22:00,93412,0,0,11,0,0,0,0,11,11
Whole Day 1 - Fri 24th Apr.mov,3130,0:52:10,14:22:10,93711,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,3140,0:52:20,14:22:20,94011,1,0,5,0,0,0,0,5,6
Whole Day 1 - Fri 24th Apr.mov,3150,0:52:30,14:22:30,94310,2,0,1,0,0,1,1,2,4
Whole Day 1 - Fri 24th Apr.mov,3160,0:52:40,14:22:40,94610,1,0,1,0,0,1,2,2,3
Whole Day 1 - Fri 24th Apr.mov,3170,0:52:50,14:22:50,94909,3,0,2,0,0,1,1,3,6
Whole Day 1 - Fri 24th Apr.mov,3180,0:53:00,14:23:00,95208,0,0,4,0,0,0,3,4,4
Whole Day 1 - Fri 24th Apr.mov,3190,0:53:10,14:23:10,95508,0,0,5,0,0,0,1,5,5
Whole Day 1 - Fri 24th Apr.mov,3200,0:53:20,14:23:20,95807,0,0,6,0,0,2,1,8,8
Whole Day 1 - Fri 24th Apr.mov,3210,0:53:30,14:23:30,96107,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,3220,0:53:40,14:23:40,96406,0,0,3,1,0,1,2,5,5
Whole Day 1 - Fri 24th Apr.mov,3230,0:53:50,14:23:50,96705,2,0,4,0,0,0,2,4,6
Whole Day 1 - Fri 24th Apr.mov,3240,0:54:00,14:24:00,97005,1,0,5,0,0,0,2,5,6
Whole Day 1 - Fri 24th Apr.mov,3250,0:54:10,14:24:10,97304,0,0,6,0,0,1,0,7,7
Whole Day 1 - Fri 24th Apr.mov,3260,0:54:20,14:24:20,97604,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,3270,0:54:30,14:24:30,97903,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,3280,0:54:40,14:24:40,98202,1,0,7,0,0,2,0,9,10
Whole Day 1 - Fri 24th Apr.mov,3290,0:54:50,14:24:50,98502,1,0,6,0,3,0,3,9,10
Whole Day 1 - Fri 24th Apr.mov,3300,0:55:00,14:25:00,98801,2,0,2,0,2,2,2,6,8
Whole Day 1 - Fri 24th Apr.mov,3310,0:55:10,14:25:10,99101,1,0,7,0,0,0,1,7,8
Whole Day 1 - Fri 24th Apr.mov,3320,0:55:20,14:25:20,99400,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,3330,0:55:30,14:25:30,99699,1,0,2,0,0,0,3,2,3
Whole Day 1 - Fri 24th Apr.mov,3340,0:55:40,14:25:40,99999,0,0,6,0,0,0,3,6,6
Whole Day 1 - Fri 24th Apr.mov,3350,0:55:50,14:25:50,100298,1,0,2,0,0,0,3,2,3
Whole Day 1 - Fri 24th Apr.mov,3360,0:56:00,14:26:00,100598,0,0,5,0,0,0,3,5,5
Whole Day 1 - Fri 24th Apr.mov,3370,0:56:10,14:26:10,100897,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,3380,0:56:20,14:26:20,101196,0,0,7,0,0,1,0,8,8
Whole Day 1 - Fri 24th Apr.mov,3390,0:56:30,14:26:30,101496,1,0,7,0,0,0,1,7,8
Whole Day 1 - Fri 24th Apr.mov,3400,0:56:40,14:26:40,101795,4,0,6,0,0,1,2,7,11
Whole Day 1 - Fri 24th Apr.mov,3410,0:56:50,14:26:50,102095,0,0,4,0,0,1,0,5,5
Whole Day 1 - Fri 24th Apr.mov,3420,0:57:00,14:27:00,102394,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,3430,0:57:10,14:27:10,102693,0,0,0,0,0,0,0,0,0
Whole Day 1 - Fri 24th Apr.mov,3440,0:57:20,14:27:20,102993,2,0,3,0,0,0,2,3,5
Whole Day 1 - Fri 24th Apr.mov,3450,0:57:30,14:27:30,103292,2,0,4,0,0,0,2,4,6
Whole Day 1 - Fri 24th Apr.mov,3460,0:57:40,14:27:40,103592,0,0,4,0,0,0,1,4,4
Whole Day 1 - Fri 24th Apr.mov,3470,0:57:50,14:27:50,103891,1,0,6,0,0,0,0,6,7
Whole Day 1 - Fri 24th Apr.mov,3480,0:58:00,14:28:00,104190,1,0,7,0,0,0,1,7,8
Whole Day 1 - Fri 24th Apr.mov,3490,0:58:10,14:28:10,104490,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,3500,0:58:20,14:28:20,104789,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,3510,0:58:30,14:28:30,105089,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,3520,0:58:40,14:28:40,105388,1,0,8,0,0,1,1,9,10
Whole Day 1 - Fri 24th Apr.mov,3530,0:58:50,14:28:50,105687,0,0,3,0,1,0,0,4,4
Whole Day 1 - Fri 24th Apr.mov,3540,0:59:00,14:29:00,105987,0,0,4,0,0,0,0,4,4
Whole Day 1 - Fri 24th Apr.mov,3550,0:59:10,14:29:10,106286,0,0,9,0,0,1,0,10,10
Whole Day 1 - Fri 24th Apr.mov,3560,0:59:20,14:29:20,106586,0,0,11,0,0,0,0,11,11
Whole Day 1 - Fri 24th Apr.mov,3570,0:59:30,14:29:30,106885,1,0,9,0,0,0,0,9,10
Whole Day 1 - Fri 24th Apr.mov,3580,0:59:40,14:29:40,107184,2,0,13,0,0,1,0,14,16
Whole Day 1 - Fri 24th Apr.mov,3590,0:59:50,14:29:50,107484,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,3600,1:00:00,14:30:00,107783,3,0,6,0,0,0,2,6,9
Whole Day 1 - Fri 24th Apr.mov,3610,1:00:10,14:30:10,108083,3,0,4,0,1,2,1,7,10
Whole Day 1 - Fri 24th Apr.mov,3620,1:00:20,14:30:20,108382,4,0,8,0,0,0,3,8,12
Whole Day 1 - Fri 24th Apr.mov,3630,1:00:30,14:30:30,108681,4,0,6,0,0,0,5,6,10
Whole Day 1 - Fri 24th Apr.mov,3640,1:00:40,14:30:40,108981,3,0,6,0,0,0,2,6,9
Whole Day 1 - Fri 24th Apr.mov,3650,1:00:50,14:30:50,109280,3,0,7,0,0,0,3,7,10
Whole Day 1 - Fri 24th Apr.mov,3660,1:01:00,14:31:00,109580,1,0,3,0,0,0,0,3,4
Whole Day 1 - Fri 24th Apr.mov,3670,1:01:10,14:31:10,109879,1,0,12,0,0,0,0,12,13
Whole Day 1 - Fri 24th Apr.mov,3680,1:01:20,14:31:20,110178,2,0,5,0,0,1,0,6,8
Whole Day 1 - Fri 24th Apr.mov,3690,1:01:30,14:31:30,110478,2,0,6,0,0,0,2,6,8
Whole Day 1 - Fri 24th Apr.mov,3700,1:01:40,14:31:40,110777,1,0,4,0,0,1,1,5,6
Whole Day 1 - Fri 24th Apr.mov,3710,1:01:50,14:31:50,111077,2,0,6,0,0,0,1,6,8
Whole Day 1 - Fri 24th Apr.mov,3720,1:02:00,14:32:00,111376,2,0,3,0,0,0,1,3,5
Whole Day 1 - Fri 24th Apr.mov,3730,1:02:10,14:32:10,111675,2,0,4,0,0,1,0,5,7
Whole Day 1 - Fri 24th Apr.mov,3740,1:02:20,14:32:20,111975,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,3750,1:02:30,14:32:30,112274,1,0,9,0,0,1,0,10,11
Whole Day 1 - Fri 24th Apr.mov,3760,1:02:40,14:32:40,112574,1,0,6,0,0,0,1,6,7
Whole Day 1 - Fri 24th Apr.mov,3770,1:02:50,14:32:50,112873,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,3780,1:03:00,14:33:00,113172,0,0,10,0,0,1,0,11,11
Whole Day 1 - Fri 24th Apr.mov,3790,1:03:10,14:33:10,113472,3,0,7,0,0,0,0,7,10
Whole Day 1 - Fri 24th Apr.mov,3800,1:03:20,14:33:20,113771,3,0,10,0,0,0,1,10,13
Whole Day 1 - Fri 24th Apr.mov,3810,1:03:30,14:33:30,114071,3,0,2,0,0,0,3,2,5
Whole Day 1 - Fri 24th Apr.mov,3820,1:03:40,14:33:40,114370,1,0,1,0,0,0,0,1,2
Whole Day 1 - Fri 24th Apr.mov,3830,1:03:50,14:33:50,114669,1,0,2,0,0,0,0,2,3
Whole Day 1 - Fri 24th Apr.mov,3840,1:04:00,14:34:00,114969,2,0,2,0,0,0,2,2,4
Whole Day 1 - Fri 24th Apr.mov,3850,1:04:10,14:34:10,115268,0,0,5,0,1,3,0,9,9
Whole Day 1 - Fri 24th Apr.mov,3860,1:04:20,14:34:20,115568,0,0,6,0,0,3,0,9,9
Whole Day 1 - Fri 24th Apr.mov,3870,1:04:30,14:34:30,115867,2,0,5,0,1,4,0,10,12
Whole Day 1 - Fri 24th Apr.mov,3880,1:04:40,14:34:40,116166,2,0,6,1,0,1,0,8,10
Whole Day 1 - Fri 24th Apr.mov,3890,1:04:50,14:34:50,116466,0,0,13,0,0,0,0,13,13
Whole Day 1 - Fri 24th Apr.mov,3900,1:05:00,14:35:00,116765,2,0,7,0,0,1,0,8,10
Whole Day 1 - Fri 24th Apr.mov,3910,1:05:10,14:35:10,117065,2,0,4,0,0,0,0,4,6
Whole Day 1 - Fri 24th Apr.mov,3920,1:05:20,14:35:20,117364,2,0,2,0,0,0,0,2,4
Whole Day 1 - Fri 24th Apr.mov,3930,1:05:30,14:35:30,117663,3,0,5,0,0,1,0,6,9
Whole Day 1 - Fri 24th Apr.mov,3940,1:05:40,14:35:40,117963,3,0,7,0,0,0,0,7,10
Whole Day 1 - Fri 24th Apr.mov,3950,1:05:50,14:35:50,118262,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,3960,1:06:00,14:36:00,118561,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,3970,1:06:10,14:36:10,118861,0,0,9,0,0,1,0,10,10
Whole Day 1 - Fri 24th Apr.mov,3980,1:06:20,14:36:20,119160,1,0,4,0,0,0,0,4,5
Whole Day 1 - Fri 24th Apr.mov,3990,1:06:30,14:36:30,119460,0,0,4,0,0,0,0,4,4
Whole Day 1 - Fri 24th Apr.mov,4000,1:06:40,14:36:40,119759,0,0,8,0,0,2,0,10,10
Whole Day 1 - Fri 24th Apr.mov,4010,1:06:50,14:36:50,120058,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,4020,1:07:00,14:37:00,120358,1,0,4,0,0,0,0,4,5
Whole Day 1 - Fri 24th Apr.mov,4030,1:07:10,14:37:10,120657,1,0,8,0,0,0,0,8,9
Whole Day 1 - Fri 24th Apr.mov,4040,1:07:20,14:37:20,120957,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,4050,1:07:30,14:37:30,121256,3,0,5,0,0,0,0,5,8
Whole Day 1 - Fri 24th Apr.mov,4060,1:07:40,14:37:40,121555,0,0,4,0,0,0,0,4,4
Whole Day 1 - Fri 24th Apr.mov,4070,1:07:50,14:37:50,121855,1,0,5,0,0,0,0,5,6
Whole Day 1 - Fri 24th Apr.mov,4080,1:08:00,14:38:00,122154,1,0,6,0,0,0,0,6,7
Whole Day 1 - Fri 24th Apr.mov,4090,1:08:10,14:38:10,122454,1,0,6,0,0,0,0,6,7
Whole Day 1 - Fri 24th Apr.mov,4100,1:08:20,14:38:20,122753,1,0,8,0,0,0,0,8,9
Whole Day 1 - Fri 24th Apr.mov,4110,1:08:30,14:38:30,123052,0,0,8,0,0,1,0,9,9
Whole Day 1 - Fri 24th Apr.mov,4120,1:08:40,14:38:40,123352,0,0,3,0,2,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,4130,1:08:50,14:38:50,123651,0,0,10,0,0,3,0,13,13
Whole Day 1 - Fri 24th Apr.mov,4140,1:09:00,14:39:00,123951,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,4150,1:09:10,14:39:10,124250,0,0,11,0,0,0,0,11,11
Whole Day 1 - Fri 24th Apr.mov,4160,1:09:20,14:39:20,124549,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4170,1:09:30,14:39:30,124849,1,0,9,0,0,0,0,9,10
Whole Day 1 - Fri 24th Apr.mov,4180,1:09:40,14:39:40,125148,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,4190,1:09:50,14:39:50,125448,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,4200,1:10:00,14:40:00,125747,1,0,3,0,0,0,0,3,4
Whole Day 1 - Fri 24th Apr.mov,4210,1:10:10,14:40:10,126046,1,0,3,0,0,0,0,3,4
Whole Day 1 - Fri 24th Apr.mov,4220,1:10:20,14:40:20,126346,3,0,3,0,0,0,0,3,6
Whole Day 1 - Fri 24th Apr.mov,4230,1:10:30,14:40:30,126645,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,4240,1:10:40,14:40:40,126945,3,0,6,0,0,0,0,6,9
Whole Day 1 - Fri 24th Apr.mov,4250,1:10:50,14:40:50,127244,1,0,5,0,0,0,0,5,6
Whole Day 1 - Fri 24th Apr.mov,4260,1:11:00,14:41:00,127543,0,0,7,0,0,1,0,8,8
Whole Day 1 - Fri 24th Apr.mov,4270,1:11:10,14:41:10,127843,0,0,9,0,0,1,0,10,10
Whole Day 1 - Fri 24th Apr.mov,4280,1:11:20,14:41:20,128142,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,4290,1:11:30,14:41:30,128442,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,4300,1:11:40,14:41:40,128741,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,4310,1:11:50,14:41:50,129040,3,0,5,0,0,1,0,6,9
Whole Day 1 - Fri 24th Apr.mov,4320,1:12:00,14:42:00,129340,0,0,1,0,1,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,4330,1:12:10,14:42:10,129639,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,4340,1:12:20,14:42:20,129939,0,0,4,0,0,0,0,4,4
Whole Day 1 - Fri 24th Apr.mov,4350,1:12:30,14:42:30,130238,3,0,5,0,2,0,0,7,10
Whole Day 1 - Fri 24th Apr.mov,4360,1:12:40,14:42:40,130537,0,0,6,0,1,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,4370,1:12:50,14:42:50,130837,1,0,3,0,1,0,0,4,5
Whole Day 1 - Fri 24th Apr.mov,4380,1:13:00,14:43:00,131136,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,4390,1:13:10,14:43:10,131436,0,0,12,0,0,0,0,12,12
Whole Day 1 - Fri 24th Apr.mov,4400,1:13:20,14:43:20,131735,0,0,8,0,1,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,4410,1:13:30,14:43:30,132034,0,0,8,0,1,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,4420,1:13:40,14:43:40,132334,0,0,14,0,1,1,0,16,16
Whole Day 1 - Fri 24th Apr.mov,4430,1:13:50,14:43:50,132633,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,4440,1:14:00,14:44:00,132933,0,0,5,0,1,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4450,1:14:10,14:44:10,133232,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,4460,1:14:20,14:44:20,133531,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,4470,1:14:30,14:44:30,133831,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,4480,1:14:40,14:44:40,134130,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,4490,1:14:50,14:44:50,134430,1,0,3,0,0,0,0,3,4
Whole Day 1 - Fri 24th Apr.mov,4500,1:15:00,14:45:00,134729,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,4510,1:15:10,14:45:10,135028,2,0,7,0,0,0,0,7,9
Whole Day 1 - Fri 24th Apr.mov,4520,1:15:20,14:45:20,135328,0,0,5,0,1,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4530,1:15:30,14:45:30,135627,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,4540,1:15:40,14:45:40,135927,0,0,6,0,0,1,0,7,7
Whole Day 1 - Fri 24th Apr.mov,4550,1:15:50,14:45:50,136226,1,0,5,0,0,1,0,6,7
Whole Day 1 - Fri 24th Apr.mov,4560,1:16:00,14:46:00,136525,0,0,11,0,0,0,0,11,11
Whole Day 1 - Fri 24th Apr.mov,4570,1:16:10,14:46:10,136825,1,0,4,0,0,0,0,4,5
Whole Day 1 - Fri 24th Apr.mov,4580,1:16:20,14:46:20,137124,0,0,4,0,0,0,0,4,4
Whole Day 1 - Fri 24th Apr.mov,4590,1:16:30,14:46:30,137424,0,0,4,0,0,0,0,4,4
Whole Day 1 - Fri 24th Apr.mov,4600,1:16:40,14:46:40,137723,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,4610,1:16:50,14:46:50,138022,0,0,2,0,1,1,0,4,4
Whole Day 1 - Fri 24th Apr.mov,4620,1:17:00,14:47:00,138322,0,0,4,0,1,1,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4630,1:17:10,14:47:10,138621,0,0,4,0,1,1,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4640,1:17:20,14:47:20,138921,0,0,4,1,1,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4650,1:17:30,14:47:30,139220,3,0,4,1,0,0,0,5,8
Whole Day 1 - Fri 24th Apr.mov,4660,1:17:40,14:47:40,139519,0,0,12,0,0,0,0,12,12
Whole Day 1 - Fri 24th Apr.mov,4670,1:17:50,14:47:50,139819,3,0,7,0,0,1,0,8,11
Whole Day 1 - Fri 24th Apr.mov,4680,1:18:00,14:48:00,140118,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4690,1:18:10,14:48:10,140418,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,4700,1:18:20,14:48:20,140717,1,0,8,0,0,0,0,8,9
Whole Day 1 - Fri 24th Apr.mov,4710,1:18:30,14:48:30,141016,1,0,9,0,0,0,0,9,10
Whole Day 1 - Fri 24th Apr.mov,4720,1:18:40,14:48:40,141316,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,4730,1:18:50,14:48:50,141615,1,0,4,0,0,0,0,4,5
Whole Day 1 - Fri 24th Apr.mov,4740,1:19:00,14:49:00,141915,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,4750,1:19:10,14:49:10,142214,0,0,2,0,0,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,4760,1:19:20,14:49:20,142513,2,0,6,0,0,0,0,6,8
Whole Day 1 - Fri 24th Apr.mov,4770,1:19:30,14:49:30,142813,0,0,7,0,0,0,0,7,7
